year,countries,region,category,score
2017,Burundi,Sub-Saharan Africa,hf_score,4.82
2017,Cabo Verde,Sub-Saharan Africa,hf_score,8.24
2017,Cambodia,South Asia,hf_score,6.48
2017,Cameroon,Sub-Saharan Africa,hf_score,5.42
2017,Canada,North America,hf_score,8.9
2017,Central African Rep.,Sub-Saharan Africa,hf_score,5.77
2017,Chad,Sub-Saharan Africa,hf_score,5.36
2017,Chile,Latin America & the Caribbean,hf_score,8.69
2017,China,East Asia,hf_score,5.38
2017,Colombia,Latin America & the Caribbean,hf_score,7.05
2017,Dem. Rep. Congo,Sub-Saharan Africa,hf_score,5.03
2017,Congo,Sub-Saharan Africa,hf_score,5.38
2017,Costa Rica,Latin America & the Caribbean,hf_score,8.33
2017,Côte d'Ivoire,Sub-Saharan Africa,hf_score,6.75
2017,Croatia,Eastern Europe,hf_score,8.21
2017,Cyprus,Eastern Europe,hf_score,8.5
2017,Czechia,Eastern Europe,hf_score,8.69
2017,Denmark,Western Europe,hf_score,9
2017,Dominican Republic,Latin America & the Caribbean,hf_score,7.79
2017,Ecuador,Latin America & the Caribbean,hf_score,7.12
2017,Egypt,Middle East & North Africa,hf_score,4.02
2017,El Salvador,Latin America & the Caribbean,hf_score,7.41
2017,Estonia,Eastern Europe,hf_score,8.92
2017,Eswatini,Sub-Saharan Africa,hf_score,5.58
2017,Ethiopia,Sub-Saharan Africa,hf_score,5.03
2017,Fiji,Oceania,hf_score,7.33
2017,Finland,Western Europe,hf_score,8.87
2017,France,Western Europe,hf_score,8.37
2017,Gabon,Sub-Saharan Africa,hf_score,6.67
2017,"Gambia, The",Sub-Saharan Africa,hf_score,6.63
2017,Georgia,Caucasus & Central Asia,hf_score,8.07
2017,Germany,Western Europe,hf_score,8.76
2017,Ghana,Sub-Saharan Africa,hf_score,7.54
2017,Greece,Eastern Europe,hf_score,7.65
2017,Guatemala,Latin America & the Caribbean,hf_score,7.45
2017,Guinea,Sub-Saharan Africa,hf_score,5.68
2017,Guinea-Bissau,Sub-Saharan Africa,hf_score,6.56
2017,Guyana,Latin America & the Caribbean,hf_score,7.15
2017,Haiti,Latin America & the Caribbean,hf_score,7.09
2017,Honduras,Latin America & the Caribbean,hf_score,6.85
2017,"Hong Kong SAR, China",East Asia,hf_score,8.65
2017,Hungary,Eastern Europe,hf_score,7.74
2017,Iceland,Western Europe,hf_score,8.85
2017,India,South Asia,hf_score,6.63
2017,Indonesia,South Asia,hf_score,7.15
2017,Iran,Middle East & North Africa,hf_score,4.68
2017,Iraq,Middle East & North Africa,hf_score,4.92
2017,Ireland,Western Europe,hf_score,8.93
2017,Israel,Middle East & North Africa,hf_score,7.63
2017,Italy,Western Europe,hf_score,8.43
2017,Jamaica,Latin America & the Caribbean,hf_score,7.96
2017,Japan,East Asia,hf_score,8.72
2017,Jordan,Middle East & North Africa,hf_score,6.64
2017,Kazakhstan,Caucasus & Central Asia,hf_score,6.47
2017,Kenya,Sub-Saharan Africa,hf_score,6.58
2017,South Korea,East Asia,hf_score,8.39
2017,Kuwait,Middle East & North Africa,hf_score,6.08
2017,Kyrgyzstan,Caucasus & Central Asia,hf_score,6.94
2017,Lao PDR,South Asia,hf_score,5.55
2017,Latvia,Eastern Europe,hf_score,8.6
2017,Lebanon,Middle East & North Africa,hf_score,6.76
2017,Lesotho,Sub-Saharan Africa,hf_score,7.02
2017,Liberia,Sub-Saharan Africa,hf_score,6.81
2017,Libya,Middle East & North Africa,hf_score,4.75
2017,Lithuania,Eastern Europe,hf_score,8.63
2017,Luxembourg,Western Europe,hf_score,8.85
2017,Madagascar,Sub-Saharan Africa,hf_score,6.67
2017,Malawi,Sub-Saharan Africa,hf_score,7.13
2017,Malaysia,South Asia,hf_score,6.62
2017,Mali,Sub-Saharan Africa,hf_score,6.05
2017,Malta,Western Europe,hf_score,8.4
2017,Mauritania,Sub-Saharan Africa,hf_score,5.24
2017,Mauritius,Sub-Saharan Africa,hf_score,7.95
2017,Mexico,Latin America & the Caribbean,hf_score,6.81
2017,Moldova,Eastern Europe,hf_score,7.36
2017,Mongolia,East Asia,hf_score,7.99
2017,Montenegro,Eastern Europe,hf_score,7.76
2017,Morocco,Middle East & North Africa,hf_score,5.71
2017,Mozambique,Sub-Saharan Africa,hf_score,6.64
2017,Myanmar,South Asia,hf_score,5.37
2017,Namibia,Sub-Saharan Africa,hf_score,7.64
2017,Nepal,South Asia,hf_score,7.05
2017,Netherlands,Western Europe,hf_score,8.78
2017,New Zealand,Oceania,hf_score,9.15
2017,Nicaragua,Latin America & the Caribbean,hf_score,6.89
2017,Niger,Sub-Saharan Africa,hf_score,6.27
2017,Nigeria,Sub-Saharan Africa,hf_score,6.06
2017,North Macedonia,Eastern Europe,hf_score,7.56
2017,Norway,Western Europe,hf_score,8.88
2017,Oman,Middle East & North Africa,hf_score,5.75
2017,Pakistan,South Asia,hf_score,5.45
2017,Panama,Latin America & the Caribbean,hf_score,8.1
2017,Papua New Guinea,Oceania,hf_score,7.18
2017,Paraguay,Latin America & the Caribbean,hf_score,7.4
2017,Peru,Latin America & the Caribbean,hf_score,7.76
2017,Philippines,South Asia,hf_score,6.75
2017,Poland,Eastern Europe,hf_score,7.99
2017,Portugal,Western Europe,hf_score,8.69
2017,Qatar,Middle East & North Africa,hf_score,5.89
2017,Romania,Eastern Europe,hf_score,8.27
2017,Russia,Eastern Europe,hf_score,6.12
2017,Rwanda,Sub-Saharan Africa,hf_score,6.25
2017,Saudi Arabia,Middle East & North Africa,hf_score,4.56
2017,Senegal,Sub-Saharan Africa,hf_score,6.9
2017,Serbia,Eastern Europe,hf_score,7.54
2017,Seychelles,Sub-Saharan Africa,hf_score,7.86
2017,Sierra Leone,Sub-Saharan Africa,hf_score,6.43
2017,Singapore,South Asia,hf_score,7.86
2017,Slovak Republic,Eastern Europe,hf_score,8.25
2017,Slovenia,Eastern Europe,hf_score,8.33
2017,South Africa,Sub-Saharan Africa,hf_score,7.24
2017,Spain,Western Europe,hf_score,8.4
2017,Sri Lanka,South Asia,hf_score,6.73
2017,Sudan,Sub-Saharan Africa,hf_score,3.61
2017,Suriname,Latin America & the Caribbean,hf_score,7.57
2017,Sweden,Western Europe,hf_score,8.89
2017,Switzerland,Western Europe,hf_score,9.2
2017,Syria,Middle East & North Africa,hf_score,3.15
2017,Taiwan,East Asia,hf_score,8.75
2017,Tajikistan,Caucasus & Central Asia,hf_score,5.34
2017,Tanzania,Sub-Saharan Africa,hf_score,6.45
2017,Thailand,South Asia,hf_score,6.33
2017,Timor-Leste,South Asia,hf_score,7.45
2017,Togo,Sub-Saharan Africa,hf_score,6.36
2017,Trinidad and Tobago,Latin America & the Caribbean,hf_score,7.57
2017,Tunisia,Middle East & North Africa,hf_score,6.43
2017,Turkey,Middle East & North Africa,hf_score,5.65
2017,Uganda,Sub-Saharan Africa,hf_score,6.29
2017,Ukraine,Eastern Europe,hf_score,6.68
2017,United Arab Emirates,Middle East & North Africa,hf_score,5.8
2017,United Kingdom,Western Europe,hf_score,8.87
2017,United States of America,North America,hf_score,8.83
2017,Uruguay,Latin America & the Caribbean,hf_score,8.42
2017,Venezuela,Latin America & the Caribbean,hf_score,3.97
2017,Vietnam,South Asia,hf_score,5.67
2017,Yemen,Middle East & North Africa,hf_score,4.17
2017,Zambia,Sub-Saharan Africa,hf_score,6.76
2017,Zimbabwe,Sub-Saharan Africa,hf_score,5.72
2016,Albania,Eastern Europe,hf_score,8.04
2016,Algeria,Middle East & North Africa,hf_score,5.09
2016,Angola,Sub-Saharan Africa,hf_score,5.62
2016,Argentina,Latin America & the Caribbean,hf_score,7.35
2016,Armenia,Caucasus & Central Asia,hf_score,7.76
2016,Australia,Oceania,hf_score,8.96
2016,Austria,Western Europe,hf_score,8.8
2016,Azerbaijan,Caucasus & Central Asia,hf_score,5.88
2016,Bahamas,Latin America & the Caribbean,hf_score,7.73
2016,Bahrain,Middle East & North Africa,hf_score,5.12
2016,Bangladesh,South Asia,hf_score,5.72
2016,Barbados,Latin America & the Caribbean,hf_score,7.86
2016,Belarus,Eastern Europe,hf_score,6.15
2016,Belgium,Western Europe,hf_score,8.45
2016,Belize,Latin America & the Caribbean,hf_score,7.36
2016,Benin,Sub-Saharan Africa,hf_score,7.18
2016,Bhutan,South Asia,hf_score,6.61
2016,Bolivia,Latin America & the Caribbean,hf_score,6.96
2016,Bosnia and Herz.,Eastern Europe,hf_score,7.42
2016,Botswana,Sub-Saharan Africa,hf_score,7.58
2016,Brazil,Latin America & the Caribbean,hf_score,7.24
2016,Brunei Darussalam,South Asia,hf_score,5.91
2016,Bulgaria,Eastern Europe,hf_score,8.1
2016,Burkina Faso,Sub-Saharan Africa,hf_score,7.1
2016,Burundi,Sub-Saharan Africa,hf_score,4.87
2016,Cabo Verde,Sub-Saharan Africa,hf_score,8.11
2016,Cambodia,South Asia,hf_score,6.7
2016,Cameroon,Sub-Saharan Africa,hf_score,5.44
2016,Canada,North America,hf_score,8.93
2016,Central African Rep.,Sub-Saharan Africa,hf_score,5.68
2016,Chad,Sub-Saharan Africa,hf_score,5.44
2016,Chile,Latin America & the Caribbean,hf_score,8.55
2016,China,East Asia,hf_score,5.27
2016,Colombia,Latin America & the Caribbean,hf_score,7.03
2016,Dem. Rep. Congo,Sub-Saharan Africa,hf_score,5.18
2016,Congo,Sub-Saharan Africa,hf_score,5.27
2016,Costa Rica,Latin America & the Caribbean,hf_score,8.44
2016,Côte d'Ivoire,Sub-Saharan Africa,hf_score,6.72
2016,Croatia,Eastern Europe,hf_score,8.17
2016,Cyprus,Eastern Europe,hf_score,8.56
2016,Czechia,Eastern Europe,hf_score,8.75
2016,Denmark,Western Europe,hf_score,9.03
2016,Dominican Republic,Latin America & the Caribbean,hf_score,7.61
2016,Ecuador,Latin America & the Caribbean,hf_score,6.95
2016,Egypt,Middle East & North Africa,hf_score,4.11
2016,El Salvador,Latin America & the Caribbean,hf_score,7.51
2016,Estonia,Eastern Europe,hf_score,8.93
2016,Eswatini,Sub-Saharan Africa,hf_score,5.62
2016,Ethiopia,Sub-Saharan Africa,hf_score,4.85
2016,Fiji,Oceania,hf_score,7.19
2016,Finland,Western Europe,hf_score,8.85
2016,France,Western Europe,hf_score,8.35
2016,Gabon,Sub-Saharan Africa,hf_score,6.8
2016,"Gambia, The",Sub-Saharan Africa,hf_score,5.62
2016,Georgia,Caucasus & Central Asia,hf_score,8
2016,Germany,Western Europe,hf_score,8.76
2016,Ghana,Sub-Saharan Africa,hf_score,7.56
2016,Greece,Eastern Europe,hf_score,7.57
2016,Guatemala,Latin America & the Caribbean,hf_score,7.44
2016,Guinea,Sub-Saharan Africa,hf_score,5.91
2016,Guinea-Bissau,Sub-Saharan Africa,hf_score,6.58
2016,Guyana,Latin America & the Caribbean,hf_score,7.24
2016,Haiti,Latin America & the Caribbean,hf_score,7.14
2016,Honduras,Latin America & the Caribbean,hf_score,6.82
2016,"Hong Kong SAR, China",East Asia,hf_score,8.6
2016,Hungary,Eastern Europe,hf_score,7.93
2016,Iceland,Western Europe,hf_score,8.86
2016,India,South Asia,hf_score,6.7
2016,Indonesia,South Asia,hf_score,7.26
2016,Iran,Middle East & North Africa,hf_score,4.59
2016,Iraq,Middle East & North Africa,hf_score,5.04
2016,Ireland,Western Europe,hf_score,8.95
2016,Israel,Middle East & North Africa,hf_score,7.63
2016,Italy,Western Europe,hf_score,8.43
2016,Jamaica,Latin America & the Caribbean,hf_score,7.97
2016,Japan,East Asia,hf_score,8.69
2016,Jordan,Middle East & North Africa,hf_score,6.57
2016,Kazakhstan,Caucasus & Central Asia,hf_score,6.4
2016,Kenya,Sub-Saharan Africa,hf_score,6.75
2016,South Korea,East Asia,hf_score,8.16
2016,Kuwait,Middle East & North Africa,hf_score,6.15
2016,Kyrgyzstan,Caucasus & Central Asia,hf_score,6.86
2016,Lao PDR,South Asia,hf_score,5.42
2016,Latvia,Eastern Europe,hf_score,8.62
2016,Lebanon,Middle East & North Africa,hf_score,6.73
2016,Lesotho,Sub-Saharan Africa,hf_score,6.99
2016,Liberia,Sub-Saharan Africa,hf_score,6.88
2016,Libya,Middle East & North Africa,hf_score,4.96
2016,Lithuania,Eastern Europe,hf_score,8.65
2016,Luxembourg,Western Europe,hf_score,8.83
2016,Madagascar,Sub-Saharan Africa,hf_score,6.83
2016,Malawi,Sub-Saharan Africa,hf_score,7.05
2016,Malaysia,South Asia,hf_score,6.46
2016,Mali,Sub-Saharan Africa,hf_score,6.18
2016,Malta,Western Europe,hf_score,8.65
2016,Mauritania,Sub-Saharan Africa,hf_score,5.53
2016,Mauritius,Sub-Saharan Africa,hf_score,7.9
2016,Mexico,Latin America & the Caribbean,hf_score,6.81
2016,Moldova,Eastern Europe,hf_score,7.21
2016,Mongolia,East Asia,hf_score,7.87
2016,Montenegro,Eastern Europe,hf_score,7.97
2016,Morocco,Middle East & North Africa,hf_score,5.79
2016,Mozambique,Sub-Saharan Africa,hf_score,6.72
2016,Myanmar,South Asia,hf_score,5.44
2016,Namibia,Sub-Saharan Africa,hf_score,7.57
2016,Nepal,South Asia,hf_score,7.03
2016,Netherlands,Western Europe,hf_score,8.81
2016,New Zealand,Oceania,hf_score,9.18
2016,Nicaragua,Latin America & the Caribbean,hf_score,6.98
2016,Niger,Sub-Saharan Africa,hf_score,6.41
2016,Nigeria,Sub-Saharan Africa,hf_score,5.97
2016,North Macedonia,Eastern Europe,hf_score,7.33
2016,Norway,Western Europe,hf_score,8.85
2016,Oman,Middle East & North Africa,hf_score,5.8
2016,Pakistan,South Asia,hf_score,5.44
2016,Panama,Latin America & the Caribbean,hf_score,8.15
2016,Papua New Guinea,Oceania,hf_score,7.06
2016,Paraguay,Latin America & the Caribbean,hf_score,7.42
2016,Peru,Latin America & the Caribbean,hf_score,7.56
2016,Philippines,South Asia,hf_score,6.95
2016,Poland,Eastern Europe,hf_score,8.11
2016,Portugal,Western Europe,hf_score,8.69
2016,Qatar,Middle East & North Africa,hf_score,5.98
2016,Romania,Eastern Europe,hf_score,8.38
2016,Russia,Eastern Europe,hf_score,6.13
2016,Rwanda,Sub-Saharan Africa,hf_score,6.19
2016,Saudi Arabia,Middle East & North Africa,hf_score,4.5
2016,Senegal,Sub-Saharan Africa,hf_score,6.88
2016,Serbia,Eastern Europe,hf_score,7.51
2016,Seychelles,Sub-Saharan Africa,hf_score,7.72
2016,Sierra Leone,Sub-Saharan Africa,hf_score,6.55
2016,Singapore,South Asia,hf_score,7.78
2016,Slovak Republic,Eastern Europe,hf_score,8.37
2016,Slovenia,Eastern Europe,hf_score,8.31
2016,South Africa,Sub-Saharan Africa,hf_score,7.29
2016,Spain,Western Europe,hf_score,8.55
2016,Sri Lanka,South Asia,hf_score,6.83
2016,Sudan,Sub-Saharan Africa,hf_score,3.7
2016,Suriname,Latin America & the Caribbean,hf_score,7.32
2016,Sweden,Western Europe,hf_score,8.92
2016,Switzerland,Western Europe,hf_score,9.14
2016,Syria,Middle East & North Africa,hf_score,3.15
2016,Taiwan,East Asia,hf_score,8.77
2016,Tajikistan,Caucasus & Central Asia,hf_score,5.36
2016,Tanzania,Sub-Saharan Africa,hf_score,6.69
2016,Thailand,South Asia,hf_score,6.33
2016,Timor-Leste,South Asia,hf_score,7.23
2016,Togo,Sub-Saharan Africa,hf_score,6.48
2016,Trinidad and Tobago,Latin America & the Caribbean,hf_score,7.55
2016,Tunisia,Middle East & North Africa,hf_score,6.41
2016,Turkey,Middle East & North Africa,hf_score,6.03
2016,Uganda,Sub-Saharan Africa,hf_score,6.33
2016,Ukraine,Eastern Europe,hf_score,6.69
2016,United Arab Emirates,Middle East & North Africa,hf_score,5.95
2016,United Kingdom,Western Europe,hf_score,8.93
2016,United States of America,North America,hf_score,8.86
2016,Uruguay,Latin America & the Caribbean,hf_score,8.28
2016,Venezuela,Latin America & the Caribbean,hf_score,4.14
2016,Vietnam,South Asia,hf_score,5.67
2016,Yemen,Middle East & North Africa,hf_score,4.31
2016,Zambia,Sub-Saharan Africa,hf_score,6.8
2016,Zimbabwe,Sub-Saharan Africa,hf_score,5.86
2015,Albania,Eastern Europe,hf_score,8.03
2015,Algeria,Middle East & North Africa,hf_score,5.03
2015,Angola,Sub-Saharan Africa,hf_score,5.72
2015,Argentina,Latin America & the Caribbean,hf_score,7.17
2015,Armenia,Caucasus & Central Asia,hf_score,7.68
2015,Australia,Oceania,hf_score,8.94
2015,Austria,Western Europe,hf_score,8.75
2015,Azerbaijan,Caucasus & Central Asia,hf_score,5.84
2015,Bahamas,Latin America & the Caribbean,hf_score,7.69
2015,Bahrain,Middle East & North Africa,hf_score,5.11
2015,Bangladesh,South Asia,hf_score,5.76
2015,Barbados,Latin America & the Caribbean,hf_score,7.82
2015,Belgium,Western Europe,hf_score,8.58
2015,Belize,Latin America & the Caribbean,hf_score,7.39
2015,Benin,Sub-Saharan Africa,hf_score,7.01
2015,Bhutan,South Asia,hf_score,6.79
2015,Bolivia,Latin America & the Caribbean,hf_score,7.06
2015,Bosnia and Herz.,Eastern Europe,hf_score,7.42
2015,Botswana,Sub-Saharan Africa,hf_score,7.51
2015,Brazil,Latin America & the Caribbean,hf_score,7.26
2015,Brunei Darussalam,South Asia,hf_score,5.42
2015,Bulgaria,Eastern Europe,hf_score,8.03
2015,Burkina Faso,Sub-Saharan Africa,hf_score,7.12
2015,Burundi,Sub-Saharan Africa,hf_score,4.83
2015,Cabo Verde,Sub-Saharan Africa,hf_score,8.13
2015,Cambodia,South Asia,hf_score,6.71
2015,Cameroon,Sub-Saharan Africa,hf_score,5.62
2015,Canada,North America,hf_score,8.93
2015,Central African Rep.,Sub-Saharan Africa,hf_score,5
2015,Chad,Sub-Saharan Africa,hf_score,5.39
2015,Chile,Latin America & the Caribbean,hf_score,8.55
2015,China,East Asia,hf_score,5.26
2015,Colombia,Latin America & the Caribbean,hf_score,6.9
2015,Dem. Rep. Congo,Sub-Saharan Africa,hf_score,5.35
2015,Congo,Sub-Saharan Africa,hf_score,5.16
2015,Costa Rica,Latin America & the Caribbean,hf_score,8.44
2015,Côte d'Ivoire,Sub-Saharan Africa,hf_score,6.56
2015,Croatia,Eastern Europe,hf_score,8.24
2015,Cyprus,Eastern Europe,hf_score,8.34
2015,Czechia,Eastern Europe,hf_score,8.61
2015,Denmark,Western Europe,hf_score,9.02
2015,Dominican Republic,Latin America & the Caribbean,hf_score,7.53
2015,Ecuador,Latin America & the Caribbean,hf_score,6.94
2015,Egypt,Middle East & North Africa,hf_score,4.11
2015,El Salvador,Latin America & the Caribbean,hf_score,7.32
2015,Estonia,Eastern Europe,hf_score,8.92
2015,Eswatini,Sub-Saharan Africa,hf_score,5.6
2015,Ethiopia,Sub-Saharan Africa,hf_score,4.85
2015,Fiji,Oceania,hf_score,7.21
2015,Finland,Western Europe,hf_score,8.86
2015,France,Western Europe,hf_score,8.39
2015,Gabon,Sub-Saharan Africa,hf_score,6.59
2015,"Gambia, The",Sub-Saharan Africa,hf_score,5.58
2015,Georgia,Caucasus & Central Asia,hf_score,7.89
2015,Germany,Western Europe,hf_score,8.78
2015,Ghana,Sub-Saharan Africa,hf_score,7.5
2015,Greece,Eastern Europe,hf_score,7.61
2015,Guatemala,Latin America & the Caribbean,hf_score,7.42
2015,Guinea,Sub-Saharan Africa,hf_score,5.67
2015,Guinea-Bissau,Sub-Saharan Africa,hf_score,6.41
2015,Guyana,Latin America & the Caribbean,hf_score,7.58
2015,Haiti,Latin America & the Caribbean,hf_score,7.15
2015,Honduras,Latin America & the Caribbean,hf_score,6.87
2015,"Hong Kong SAR, China",East Asia,hf_score,8.63
2015,Hungary,Eastern Europe,hf_score,7.89
2015,Iceland,Western Europe,hf_score,8.66
2015,India,South Asia,hf_score,6.58
2015,Indonesia,South Asia,hf_score,7.21
2015,Iran,Middle East & North Africa,hf_score,4.54
2015,Ireland,Western Europe,hf_score,9.02
2015,Israel,Middle East & North Africa,hf_score,7.63
2015,Italy,Western Europe,hf_score,8.44
2015,Jamaica,Latin America & the Caribbean,hf_score,7.98
2015,Japan,East Asia,hf_score,8.69
2015,Jordan,Middle East & North Africa,hf_score,6.67
2015,Kazakhstan,Caucasus & Central Asia,hf_score,6.5
2015,Kenya,Sub-Saharan Africa,hf_score,6.74
2015,South Korea,East Asia,hf_score,8.15
2015,Kuwait,Middle East & North Africa,hf_score,5.96
2015,Kyrgyzstan,Caucasus & Central Asia,hf_score,6.72
2015,Lao PDR,South Asia,hf_score,5.27
2015,Latvia,Eastern Europe,hf_score,8.64
2015,Lebanon,Middle East & North Africa,hf_score,6.59
2015,Lesotho,Sub-Saharan Africa,hf_score,7.15
2015,Liberia,Sub-Saharan Africa,hf_score,6.9
2015,Libya,Middle East & North Africa,hf_score,4.94
2015,Lithuania,Eastern Europe,hf_score,8.63
2015,Luxembourg,Western Europe,hf_score,8.84
2015,Madagascar,Sub-Saharan Africa,hf_score,6.76
2015,Malawi,Sub-Saharan Africa,hf_score,6.99
2015,Malaysia,South Asia,hf_score,6.57
2015,Mali,Sub-Saharan Africa,hf_score,5.98
2015,Malta,Western Europe,hf_score,8.64
2015,Mauritania,Sub-Saharan Africa,hf_score,5.3
2015,Mauritius,Sub-Saharan Africa,hf_score,7.81
2015,Mexico,Latin America & the Caribbean,hf_score,6.88
2015,Moldova,Eastern Europe,hf_score,7.23
2015,Mongolia,East Asia,hf_score,7.88
2015,Montenegro,Eastern Europe,hf_score,7.85
2015,Morocco,Middle East & North Africa,hf_score,5.96
2015,Mozambique,Sub-Saharan Africa,hf_score,6.8
2015,Myanmar,South Asia,hf_score,5.27
2015,Namibia,Sub-Saharan Africa,hf_score,7.52
2015,Nepal,South Asia,hf_score,7.02
2015,Netherlands,Western Europe,hf_score,8.82
2015,New Zealand,Oceania,hf_score,9.17
2015,Nicaragua,Latin America & the Caribbean,hf_score,7.12
2015,Niger,Sub-Saharan Africa,hf_score,6.26
2015,Nigeria,Sub-Saharan Africa,hf_score,6.09
2015,North Macedonia,Eastern Europe,hf_score,7.39
2015,Norway,Western Europe,hf_score,8.67
2015,Oman,Middle East & North Africa,hf_score,5.74
